SMILES,R(x),is_valid,traj_log_p_B,traj_log_p_F,log_Z,clip_log_R,subtb_losses,tb_losses,alcoholic,aldehydic,alliaceous,almond,amber,animal,anisic,apple,apricot,aromatic,balsamic,banana,beefy,bergamot,berry,bitter,black currant,brandy,burnt,buttery,cabbage,camphoreous,caramellic,cedar,celery,chamomile,cheesy,cherry,chocolate,cinnamon,citrus,clean,clove,cocoa,coconut,coffee,cognac,cooked,cooling,cortex,coumarinic,creamy,cucumber,dairy,dry,earthy,ethereal,fatty,fermented,fishy,floral,fresh,fruit skin,fruity,garlic,gassy,geranium,grape,grapefruit,grassy,green,hawthorn,hay,hazelnut,herbal,honey,hyacinth,jasmin,juicy,ketonic,lactonic,lavender,leafy,leathery,lemon,lily,malty,meaty,medicinal,melon,metallic,milky,mint,muguet,mushroom,musk,musty,natural,nutty,odorless,oily,onion,orange,orangeflower,orris,ozone,peach,pear,phenolic,pine,pineapple,plum,popcorn,potato,powdery,pungent,radish,raspberry,ripe,roasted,rose,rummy,sandalwood,savory,sharp,smoky,soapy,solvent,sour,spicy,strawberry,sulfurous,sweaty,sweet,tea,terpenic,tobacco,tomato,tropical,vanilla,vegetable,vetiver,violet,warm,waxy,weedy,winey,woody,has_db_match
CC=CCSCC(C)=CC,0.5562451,True,-11.1435995,-23.741272,6.1884336,-0.5865463,6.734222,-5.822692,0.1054191291332244,0.10449880361557,0.4986484944820404,0.1125866174697876,0.0521221458911895,0.1513916552066803,0.1041656583547592,0.0826102048158645,0.0896790400147438,0.1175971552729606,0.0772507116198539,0.0377792380750179,0.2842026054859161,0.0546769872307777,0.1526455134153366,0.1613867282867431,0.2423396408557891,0.0583720281720161,0.3634166121482849,0.1117789074778556,0.3256103992462158,0.1064957380294799,0.0984309986233711,0.0700129270553588,0.1527298986911773,0.0659501776099205,0.3640590012073517,0.0795856490731239,0.1965018957853317,0.0733108818531036,0.2348577827215194,0.1324848234653473,0.0665196329355239,0.2456767261028289,0.0976010859012603,0.3163092136383056,0.0588681064546108,0.4212425947189331,0.137223333120346,0.1323252171278,0.0682696849107742,0.177670270204544,0.0789939239621162,0.2017179131507873,0.1164871379733085,0.3025771677494049,0.1097358837723732,0.2910698354244232,0.1320635974407196,0.3320981562137604,0.1883783191442489,0.2940590977668762,0.1402534693479538,0.3294455409049988,0.5533768534660339,0.2347809225320816,0.1071169227361679,0.1379216015338897,0.3090758919715881,0.1691766828298568,0.4014315605163574,0.0811721682548523,0.0569809079170227,0.1878232061862945,0.2468732297420501,0.1152643859386444,0.0798870325088501,0.0755243971943855,0.1137591153383255,0.1254655569791793,0.0628187507390976,0.0671824514865875,0.1424931287765503,0.097754567861557,0.0678567960858345,0.0673701614141464,0.09413693100214,0.5844494104385376,0.0961632207036018,0.1007997840642929,0.3225551545619964,0.1625683903694152,0.1767783164978027,0.0520123578608036,0.2587435841560364,0.0573569983243942,0.2419371902942657,0.1093162596225738,0.3869079649448395,0.1334229409694671,0.1770860403776168,0.5634525418281555,0.1087906509637832,0.0715487599372863,0.0691710412502288,0.1045510992407798,0.1030154377222061,0.0867237448692321,0.1296129822731018,0.0655206590890884,0.1631519198417663,0.0749441534280777,0.2203078418970108,0.3230810761451721,0.0597209632396698,0.4999123513698578,0.3372296690940857,0.0558644570410251,0.2395674884319305,0.5461058616638184,0.1209223344922065,0.0713482201099395,0.0490933768451213,0.4683993458747864,0.1898621618747711,0.2269790470600128,0.0809091925621032,0.1467252969741821,0.1282416135072708,0.2586451768875122,0.0979050025343895,0.6581774950027466,0.1272583901882171,0.3688490390777588,0.1067539155483245,0.0889678820967674,0.1012482792139053,0.2849810719490051,0.2923739552497864,0.0736517682671547,0.4748537242412567,0.0980817899107933,0.0750547423958778,0.0715785920619964,0.1083218529820442,0.0842211246490478,0.0889584124088287,0.181941881775856,False
CCCC(=CCS)OC,0.5766728,True,-10.109526,-20.91997,6.1884336,-0.55048025,6.182451,-4.0715303,0.1258330792188644,0.0742274895310401,0.4628286361694336,0.1171500086784362,0.0597398467361927,0.1741688102483749,0.1269424855709076,0.1132132112979888,0.1417988538742065,0.1043992564082145,0.0945513620972633,0.0783435106277465,0.3230088651180267,0.0531286858022213,0.1874341368675232,0.1464626789093017,0.3294003903865814,0.0876170396804809,0.3548729419708252,0.1695937365293502,0.3233371376991272,0.1036740019917488,0.1685051918029785,0.0710695907473564,0.1642263382673263,0.0912092328071594,0.4757685363292694,0.0820075720548629,0.21748748421669,0.0756927952170372,0.2014537453651428,0.1343381255865097,0.0693853348493576,0.2198867201805114,0.1273905336856842,0.3650374710559845,0.0959407091140747,0.4039636850357055,0.1632629930973053,0.1399837434291839,0.0834355726838111,0.2658271789550781,0.0639978721737861,0.2716611623764038,0.1426553428173065,0.3160604834556579,0.191671535372734,0.2765446007251739,0.1976823359727859,0.2607100009918213,0.1969752162694931,0.2698569595813751,0.165000319480896,0.4763726592063904,0.4577877521514892,0.2114221751689911,0.0776763260364532,0.2056936472654342,0.3222263753414154,0.1765223890542984,0.4048289060592651,0.089400514960289,0.0769104808568954,0.1697548478841781,0.2440280318260193,0.1126127690076828,0.0818491503596305,0.0996978729963302,0.1553914695978164,0.1439155042171478,0.1134604215621948,0.0755227282643318,0.1329451501369476,0.106748029589653,0.0728647336363792,0.052769586443901,0.1212247610092163,0.6556153893470764,0.1174207776784896,0.1109220087528228,0.289745032787323,0.2241285741329193,0.1817078441381454,0.05076739564538,0.2625138759613037,0.0963399410247802,0.2614392042160034,0.1065431013703346,0.3283621370792389,0.1373345553874969,0.2244381457567215,0.5677672028541565,0.1158852651715278,0.0848052203655242,0.089280366897583,0.091548703610897,0.1758206337690353,0.0926564410328865,0.158691719174385,0.0731214210391044,0.2705630660057068,0.1162838637828826,0.1471894830465316,0.3259495794773102,0.0696512162685394,0.3922928273677826,0.2646138370037079,0.0817097350955009,0.3227002322673797,0.5344170928001404,0.1233268603682518,0.1143566220998764,0.0598127022385597,0.5255446434020996,0.2213129550218582,0.2270793169736862,0.0919853374361991,0.2039534300565719,0.1903196722269058,0.2561244964599609,0.1750112473964691,0.7771826982498169,0.2158640027046203,0.4753711223602295,0.0860574468970298,0.0801890343427658,0.0970404297113418,0.3050220012664795,0.4849132895469665,0.0999403148889541,0.4865040183067322,0.0927087590098381,0.0898066833615303,0.0757906138896942,0.1629005223512649,0.100254900753498,0.1431007981300354,0.1787085682153701,False
CCCCC(C)C=C(C)CCCN,0.66899294,True,-15.055623,-31.719255,6.1884336,-0.40198177,12.139731,-10.073218,0.2123494446277618,0.3280771672725677,0.124830462038517,0.1222022548317909,0.1484982967376709,0.1916801780462265,0.1434581130743026,0.1661953628063202,0.1320404112339019,0.1265988647937774,0.1671964675188064,0.0923469811677932,0.1286729425191879,0.1415677666664123,0.2075164765119552,0.1604556441307068,0.2056020647287368,0.0944491103291511,0.1737602800130844,0.1629109382629394,0.0936250612139701,0.1668509393930435,0.0990713834762573,0.1080272495746612,0.2093227207660675,0.0769791156053543,0.2381693869829177,0.0689446330070495,0.1582487523555755,0.1189060136675834,0.4344304203987121,0.2032933980226516,0.0896989777684211,0.2310359925031662,0.1486035585403442,0.0936893597245216,0.1406352519989013,0.1498900651931762,0.1901599317789077,0.2194063514471054,0.0931084230542182,0.2251933217048645,0.1322686672210693,0.1999156922101974,0.1768113523721695,0.3236224055290222,0.1788515299558639,0.2709908783435821,0.2387560606002807,0.2224170863628387,0.5655867457389832,0.4427992701530456,0.1538174301385879,0.443196177482605,0.1044783443212509,0.1269527822732925,0.232665479183197,0.2122453302145004,0.3144468367099762,0.2068278640508651,0.5510711669921875,0.0941221043467521,0.1087200567126274,0.1199441775679588,0.5278412699699402,0.1589030921459198,0.1531588733196258,0.2331241816282272,0.1309950798749923,0.116882674396038,0.1933075934648513,0.1299732029438018,0.2722011804580688,0.1522373557090759,0.2530312538146972,0.3277651071548462,0.1668508797883987,0.3066924512386322,0.1028217524290084,0.2110088467597961,0.2875366508960724,0.1495024859905243,0.2718058228492737,0.2681902647018432,0.2219922542572021,0.1030900999903678,0.2668594121932983,0.2218748331069946,0.2278571426868438,0.1060075610876083,0.3546507656574249,0.1419329792261123,0.2148873955011367,0.1482266783714294,0.1456612944602966,0.192494735121727,0.199831873178482,0.126533955335617,0.1744247674942016,0.1144695654511451,0.1276122629642486,0.1265063732862472,0.0955395624041557,0.1472489386796951,0.1357504278421402,0.2097779661417007,0.1141969189047813,0.1233873441815376,0.1333588808774948,0.2398633062839508,0.3049055933952331,0.0838954225182533,0.1207793951034545,0.185546338558197,0.1558600068092346,0.1565746665000915,0.1810094565153122,0.1407492160797119,0.1443722546100616,0.3955321013927459,0.1014012470841407,0.2252901345491409,0.1289888322353363,0.4501087367534637,0.1351118385791778,0.1499834060668945,0.1595309227705001,0.1317828297615051,0.2946746945381164,0.0892008394002914,0.2986293733119964,0.1318605989217758,0.1857952028512954,0.1479818373918533,0.2441777884960174,0.1629531681537628,0.1255554556846618,0.3541865944862366,False
C=C(CC)CCSC,0.5675356,True,-6.761573,-18.617498,6.1884336,-0.56645185,5.203936,-5.10104,0.1207764819264411,0.1205447390675544,0.4554435908794403,0.1113353595137596,0.0667617693543434,0.1624957919120788,0.1042471379041671,0.1023139208555221,0.1153574585914611,0.1199516952037811,0.0870090946555137,0.0531475692987442,0.2918840050697326,0.0680002942681312,0.1783000230789184,0.164233461022377,0.3493256270885467,0.068822756409645,0.3665737509727478,0.126633271574974,0.3070184588432312,0.1315257102251052,0.11086156219244,0.076799027621746,0.1816571950912475,0.0819994732737541,0.3801702857017517,0.0750409066677093,0.2024723440408706,0.0807095319032669,0.2785089015960693,0.1513277888298034,0.0683420896530151,0.2443118542432785,0.1040109619498252,0.324431300163269,0.0628576800227165,0.4005047380924225,0.1752199530601501,0.1447555869817733,0.068574458360672,0.2145103216171264,0.0825292095541954,0.2233021110296249,0.1440187692642212,0.3172204792499542,0.1481921970844268,0.2677918374538421,0.1556091755628585,0.3044179081916809,0.2483134716749191,0.3302939534187317,0.1535192877054214,0.4044580459594726,0.5011875629425049,0.2239075303077697,0.1188373640179634,0.1823725402355194,0.4001240134239197,0.1960854530334472,0.4710420966148376,0.092515043914318,0.0713537186384201,0.1841238290071487,0.2947882413864136,0.12983039021492,0.0911554917693138,0.0976548492908477,0.1309887021780014,0.1452348530292511,0.100982941687107,0.0930604264140129,0.1662851274013519,0.1182902008295059,0.0989990010857582,0.0809881910681724,0.1276896744966507,0.6090666651725769,0.1117883175611496,0.1184654161334037,0.3149372935295105,0.1653806567192077,0.2232585549354553,0.0741535946726799,0.2744606435298919,0.0794159695506095,0.2353675067424774,0.1317524462938308,0.3297721445560455,0.1419735997915268,0.1871817260980606,0.5436816811561584,0.119604580104351,0.0840188860893249,0.0858147144317627,0.1181142330169677,0.1356851756572723,0.0914071351289749,0.1398797631263733,0.08692167699337,0.1971051543951034,0.0919692814350128,0.2071794122457504,0.3465950489044189,0.0733341947197914,0.4105201959609985,0.2813489139080047,0.0721165612339973,0.2566304802894592,0.5068718791007996,0.1519553661346435,0.0864162519574165,0.0670479983091354,0.4640811681747436,0.1924805343151092,0.2117878794670105,0.1036983579397201,0.180058866739273,0.1495198011398315,0.2996945083141327,0.12397101521492,0.7139891386032104,0.1733317822217941,0.3707367181777954,0.1135362908244133,0.1123150587081909,0.0999797657132148,0.2790253460407257,0.4222019016742706,0.0749542266130447,0.5250070095062256,0.1121328473091125,0.094894953072071,0.0796293392777443,0.1309265047311782,0.1140216290950775,0.0960459560155868,0.2036606073379516,True
C=C(S)C(=CCC(=O)OC)C(C)C(C)C,0.57478356,True,-24.204937,-46.47763,6.1884336,-0.5537617,29.259773,-15.530497,0.0991181880235672,0.1157479509711265,0.2997899055480957,0.1061098426580429,0.059114009141922,0.1347345113754272,0.0956525355577468,0.1372215896844864,0.141278862953186,0.0918747931718826,0.0776443183422088,0.088025115430355,0.2204008549451828,0.088065505027771,0.190270259976387,0.1515959203243255,0.3829303383827209,0.1044113785028457,0.2763935327529907,0.1832890957593917,0.2886867523193359,0.1239932551980018,0.1653782278299331,0.0740358307957649,0.1645994037389755,0.0899871960282325,0.5248615145683289,0.0763520970940589,0.1764399409294128,0.0934465304017067,0.2649760842323303,0.1312808543443679,0.0706068351864814,0.1831727921962738,0.0828250646591186,0.2699706554412842,0.0721516832709312,0.3257463276386261,0.2049260437488556,0.1107654049992561,0.0762614384293556,0.2479797750711441,0.0686899349093437,0.3145267963409424,0.1603893190622329,0.3183120489120483,0.1637183129787445,0.2420997768640518,0.2009151577949524,0.1842361688613891,0.2808548510074615,0.299526184797287,0.1678876280784607,0.6034156680107117,0.3039394319057464,0.182736650109291,0.1056165173649787,0.2161213904619217,0.4071228802204132,0.1961465030908584,0.4833728969097137,0.0734013095498085,0.0773371011018753,0.1526928842067718,0.3529063463211059,0.1347535550594329,0.057304959744215,0.1305895000696182,0.1389219164848327,0.1868738234043121,0.1282318830490112,0.1059827804565429,0.1572825163602829,0.1012848392128944,0.0962583571672439,0.073906272649765,0.1138186305761337,0.503445565700531,0.1049643903970718,0.1142436638474464,0.3032300770282745,0.207485556602478,0.2584523260593414,0.073145255446434,0.2325997352600097,0.0936154127120971,0.2044872641563415,0.133802980184555,0.2684814035892486,0.1764904260635376,0.1982554793357849,0.4543476104736328,0.1121136173605918,0.0738796442747116,0.1076472699642181,0.1067255735397338,0.2000802606344223,0.1126715913414955,0.1310233622789383,0.0871139839291572,0.2493292242288589,0.1337717175483703,0.1694102734327316,0.3343623876571655,0.0785027220845222,0.3032967150211334,0.2408571690320968,0.1108323261141777,0.2477292865514755,0.3896922767162323,0.1254575997591018,0.1173904612660408,0.0644843876361846,0.3514963388442993,0.2190983891487121,0.1307306289672851,0.113471932709217,0.1647614389657974,0.2722106277942657,0.2982586622238159,0.1576332449913025,0.6752818822860718,0.254284530878067,0.3512036502361297,0.1139674484729766,0.0860664099454879,0.1009289771318435,0.2537451684474945,0.6011417508125305,0.0726703107357025,0.457123726606369,0.1057880893349647,0.1041486635804176,0.0814858302474021,0.1559994965791702,0.135527417063713,0.1295719444751739,0.1994395107030868,False
CCCC(=CN)C(C)=O,0.7607252,True,-10.961278,-24.591406,6.1884336,-0.2734831,7.615333,-7.168212,0.1442761868238449,0.1576434522867202,0.1589341461658477,0.1942074447870254,0.0943261459469795,0.2119991034269333,0.185225635766983,0.1465378254652023,0.1342801600694656,0.1557687222957611,0.1878290772438049,0.1328722387552261,0.1488034576177597,0.0838969275355339,0.2649459838867187,0.1856522411108017,0.1694768518209457,0.124604508280754,0.32861989736557,0.3484565019607544,0.1645266562700271,0.1487434655427932,0.4604322612285614,0.0792242586612701,0.214031383395195,0.1215001419186592,0.39656662940979,0.1537926495075225,0.2613125741481781,0.1745049506425857,0.2215389162302017,0.1127461567521095,0.1724579632282257,0.2431238442659378,0.2418769150972366,0.2199994474649429,0.1048296019434928,0.2249686568975448,0.1934438645839691,0.1658638417720794,0.2111198902130127,0.3826146125793457,0.0602831654250621,0.3394298553466797,0.2144693434238433,0.3756755590438843,0.2420305907726287,0.3665342032909393,0.2204945385456085,0.1814560443162918,0.3146829307079315,0.2613017857074737,0.1549661606550216,0.5155099630355835,0.1227675154805183,0.1481732130050659,0.1050204411149025,0.2685505449771881,0.1744208186864853,0.2073258310556411,0.3777796626091003,0.1458996385335922,0.1531956493854522,0.1718363761901855,0.4162156283855438,0.1608687341213226,0.08866498619318,0.2046806961297989,0.1275976449251175,0.251168817281723,0.2004216313362121,0.0902082547545433,0.1423261910676956,0.1615160852670669,0.0939890220761299,0.1177782118320465,0.1683267503976822,0.3063165545463562,0.1476316452026367,0.1378551125526428,0.2392558306455612,0.2928965389728546,0.2357648015022277,0.0882399454712867,0.1919931769371032,0.1314750462770462,0.356501430273056,0.1412596404552459,0.3961434364318847,0.1702437698841095,0.259035050868988,0.1579784303903579,0.1352851241827011,0.1263042837381363,0.1169527620077133,0.1222726181149482,0.2133090496063232,0.0995059534907341,0.2245277166366577,0.0606651082634925,0.2155008763074875,0.1634358912706375,0.1772079616785049,0.1869776844978332,0.1742110699415207,0.2897263467311859,0.1975392997264862,0.1539360135793686,0.1739197969436645,0.378820389509201,0.1268587410449981,0.189945638179779,0.0653593614697456,0.2339670360088348,0.227814644575119,0.1785197407007217,0.1203283369541168,0.1908068507909774,0.2502149045467376,0.3467377126216888,0.2206693589687347,0.206407219171524,0.1978183388710022,0.5170382261276245,0.1542253643274307,0.0848021805286407,0.2252328842878341,0.1521179229021072,0.2735603153705597,0.2270015031099319,0.3116404414176941,0.0945803299546241,0.1063048243522644,0.1748904287815094,0.1681046485900879,0.1368820667266845,0.1877203434705734,0.3148491978645324,True
C=C(C)C(C)C1=COC=CC=C=C1,0.0,False,-25.899635,-48.192097,6.1884336,-75.0,341.15195,58.895973,0.0660019218921661,0.3104017376899719,0.0526287592947483,0.1849332451820373,0.1470723450183868,0.218271255493164,0.2140213102102279,0.1177596524357795,0.1032783016562461,0.1701736599206924,0.23276387155056,0.0835798978805542,0.0654933527112007,0.1166124865412712,0.2581197321414947,0.1683187633752823,0.1299328207969665,0.0652212724089622,0.1906977146863937,0.1484432220458984,0.071924403309822,0.1995723396539688,0.2593882977962494,0.0927344411611557,0.2428625971078872,0.1013456210494041,0.1245681419968605,0.1304955780506134,0.1639552116394043,0.2482243180274963,0.2950744032859802,0.1737971007823944,0.1687130481004715,0.2013603597879409,0.2283685803413391,0.0972998365759849,0.0470311567187309,0.1082979440689086,0.1971783190965652,0.2323659509420395,0.2531038224697113,0.2231786251068115,0.0678131952881813,0.156459093093872,0.2246015667915344,0.2685102224349975,0.1131355836987495,0.2085455358028412,0.1001496165990829,0.1281183063983917,0.5282729864120483,0.3924781382083893,0.1235344558954238,0.4992873072624206,0.0490059368312358,0.0825292617082595,0.2098632752895355,0.1610962450504303,0.1651354134082794,0.1794409453868866,0.5601795315742493,0.1533370912075042,0.1863412261009216,0.09705251455307,0.5584932565689087,0.2117283195257187,0.1605421602725982,0.2599882483482361,0.0819486230611801,0.1953141540288925,0.1894942224025726,0.1290986984968185,0.2888365387916565,0.1513388603925705,0.1637182682752609,0.2319360226392746,0.0943126529455185,0.1090114712715148,0.1688575148582458,0.1529677212238311,0.2576966881752014,0.1672728806734085,0.3939923346042633,0.1771067380905151,0.120586022734642,0.1445219963788986,0.2628666460514068,0.21180260181427,0.3089742064476013,0.0663988590240478,0.1861714571714401,0.0664184838533401,0.1526877731084823,0.1602199971675872,0.1594748198986053,0.1651176363229751,0.1696210503578186,0.0936419963836669,0.2073042243719101,0.0876175686717033,0.1299683898687362,0.1666336357593536,0.105121910572052,0.0963431373238563,0.2364753633737564,0.178270548582077,0.130844384431839,0.1525696665048599,0.0886295735836029,0.1804879605770111,0.1751978546380996,0.1057351306080818,0.0780246183276176,0.1268766373395919,0.1699280142784118,0.1110330447554588,0.1082124039530754,0.1161679923534393,0.1418071687221527,0.4644424021244049,0.1319926679134369,0.0449472703039646,0.0789584964513778,0.4761437475681305,0.2363327145576477,0.1308435201644897,0.2994797825813293,0.0941243022680282,0.1875598579645156,0.1269893944263458,0.2041970044374466,0.1319771558046341,0.1616776287555694,0.2569664716720581,0.1761277914047241,0.170981228351593,0.0767764449119567,0.4431243538856506,False
CC(=O)C(C)C=C(C)CC(C)C,0.66495025,True,-16.020702,-28.535307,6.1884336,-0.40804306,5.0883107,-5.918129,0.1455046385526657,0.2343674749135971,0.0638785287737846,0.109738565981388,0.1517407000064849,0.1604775190353393,0.1772619485855102,0.433088093996048,0.2682375907897949,0.1533334553241729,0.2126166969537735,0.2596396505832672,0.0752662643790245,0.238468050956726,0.3606374859809875,0.1667056679725647,0.1715827733278274,0.1488421857357025,0.1140442267060279,0.2005578279495239,0.0814740881323814,0.2001651674509048,0.1739419847726822,0.1157691702246666,0.1657081246376037,0.1897722333669662,0.2091234624385833,0.1580808460712433,0.1637365818023681,0.1588019579648971,0.3749530911445617,0.1725571304559707,0.087544284760952,0.2164149284362793,0.1438588947057724,0.0833810940384864,0.1535533815622329,0.1182881817221641,0.2020026594400406,0.2325524091720581,0.0931583046913147,0.194201111793518,0.0706208646297454,0.1970912814140319,0.2481235265731811,0.3476774394512176,0.261248379945755,0.2247911393642425,0.2410686016082763,0.0848002433776855,0.5991384387016296,0.4479289948940277,0.1745178997516632,0.7599474191665649,0.0385809950530529,0.0968391597270965,0.2522245347499847,0.2561058104038238,0.1641800552606582,0.1914492845535278,0.5397025942802429,0.1084844395518302,0.1357629299163818,0.0858654156327247,0.5514366626739502,0.2248712033033371,0.1704110652208328,0.3031945526599884,0.1877251863479614,0.2073647677898407,0.1547695696353912,0.2441257834434509,0.2602626979351043,0.1357408612966537,0.2235456109046936,0.2092011123895645,0.1246506497263908,0.1035624891519546,0.1091351211071014,0.2278816998004913,0.2334628254175186,0.1651498079299926,0.3356143534183502,0.184691920876503,0.1481974720954895,0.1274619549512863,0.2142306268215179,0.2895653247833252,0.216681107878685,0.0965462997555732,0.3117888569831848,0.050881590694189,0.15364471077919,0.0956945344805717,0.1990626156330108,0.171762615442276,0.253688246011734,0.2941109836101532,0.1368498504161834,0.1399140357971191,0.3092146813869476,0.2755495905876159,0.0710174143314361,0.0733404457569122,0.2094395011663437,0.1829515993595123,0.0994821712374687,0.2255091071128845,0.2090123146772384,0.0870614275336265,0.3978842496871948,0.2247287929058075,0.1012794598937034,0.0818134248256683,0.2045282572507858,0.0695028752088546,0.1405820399522781,0.1665971875190735,0.2146600186824798,0.3521690964698791,0.1960166245698928,0.0864349976181984,0.1694275140762329,0.5488165020942688,0.2072140872478485,0.1066867560148239,0.1950696408748626,0.0931778028607368,0.3823271691799164,0.1184984445571899,0.1907218545675277,0.1249815970659256,0.2163631319999694,0.2570045888423919,0.2848612666130066,0.2234823852777481,0.2448526918888092,0.4132973849773407,False
CC=CC(=CCCC)SC,0.5359052,True,-12.412111,-24.11584,6.1884336,-0.623798,6.1629643,-4.8914967,0.1003224700689315,0.0968067869544029,0.5221030712127686,0.1016978397965431,0.0459509044885635,0.1443452537059784,0.0966940224170684,0.077585183084011,0.0858913883566856,0.1064943075180053,0.0659235268831253,0.0365855582058429,0.2843983173370361,0.0501737743616104,0.1534883677959442,0.1514595448970794,0.2544427514076233,0.0581185407936573,0.3575417101383209,0.1067474335432052,0.3504807353019714,0.1001963764429092,0.0929527208209037,0.0674459859728813,0.1415812522172927,0.0618284344673156,0.3797947764396667,0.0766937136650085,0.1862258911132812,0.0657068565487861,0.2296550720930099,0.131021648645401,0.0581636503338813,0.2195554971694946,0.0872251167893409,0.3142907917499542,0.0570581927895545,0.4279241859912872,0.1281879097223281,0.1210078075528144,0.0634921118617057,0.178085058927536,0.0722221657633781,0.2030260562896728,0.1109538599848747,0.296497106552124,0.1090833246707916,0.2939255833625793,0.1308626979589462,0.3335013091564178,0.1681319028139114,0.3076087236404419,0.1431329548358917,0.3323038220405578,0.5853795409202576,0.2528176307678222,0.1009394079446792,0.1368788927793502,0.3133267760276794,0.1588173657655716,0.3970053791999817,0.0732000023126602,0.0524036213755607,0.1694606393575668,0.2368914037942886,0.1020537614822387,0.0730558708310127,0.067917987704277,0.1120506972074508,0.1189440190792083,0.0579884275794029,0.0664745867252349,0.1369764804840088,0.0889106914401054,0.0625343769788742,0.0531077124178409,0.0876801833510398,0.5873787999153137,0.0952391847968101,0.0932184606790542,0.3314675092697143,0.1618560999631881,0.1715753227472305,0.0438292697072029,0.255763828754425,0.0597049407660961,0.2298136502504348,0.1003204956650734,0.3551427125930786,0.139459416270256,0.1711612045764923,0.585571825504303,0.1028355658054351,0.0605416744947433,0.069606564939022,0.0953413993120193,0.0953712090849876,0.0845116972923278,0.1174831911921501,0.0611101575195789,0.1585861444473266,0.0721993595361709,0.2010845243930816,0.315053254365921,0.0518401712179183,0.5221933722496033,0.3585009276866913,0.051179613918066,0.2426479309797287,0.5347570180892944,0.1095189899206161,0.0744162797927856,0.0464508794248104,0.4879211485385895,0.1977847665548324,0.2065764516592025,0.0791464447975158,0.14760123193264,0.1306107342243194,0.2430561035871505,0.096279539167881,0.697765052318573,0.1311445832252502,0.3719574213027954,0.0974160581827163,0.0840090289711952,0.0899258330464363,0.283211886882782,0.2905287146568298,0.0663193315267562,0.4721117913722992,0.0948510318994522,0.0696683377027511,0.0671536028385162,0.1065884679555893,0.0790119469165802,0.0869772434234619,0.1640971153974533,False
CCC=C(S)CCC(=O)CC,0.5979729,True,-12.165251,-28.573278,6.1884336,-0.5142098,12.202755,-9.705385,0.1014726758003234,0.0986530631780624,0.449188619852066,0.1462026983499527,0.0599946826696395,0.1803652942180633,0.1284667551517486,0.0797576680779457,0.1015162914991378,0.12066400796175,0.1026335284113884,0.0550812929868698,0.3413043916225433,0.0522027499973773,0.1570760607719421,0.1867659538984298,0.2599945366382599,0.0760490298271179,0.4323951601982116,0.1569618731737136,0.3340750336647033,0.1077441871166229,0.2047187089920044,0.0688127800822258,0.1642409265041351,0.08073640614748,0.4268324375152588,0.082254447042942,0.2175972461700439,0.0857111886143684,0.2059085518121719,0.1300663501024246,0.0904858112335205,0.2402610331773758,0.1405892670154571,0.4224574863910675,0.0581636726856231,0.4082372188568115,0.1693775057792663,0.1345696151256561,0.1014753282070159,0.239913985133171,0.0699651092290878,0.2652522921562195,0.1542705446481704,0.3061737716197967,0.1333391517400741,0.2776634097099304,0.1584770679473877,0.3047314882278442,0.1938495486974716,0.2516794204711914,0.1487299352884292,0.3591093719005584,0.5075584053993225,0.2000818848609924,0.09110077470541,0.1767432689666748,0.2911958992481231,0.1787396371364593,0.3547636568546295,0.1064270138740539,0.0848962292075157,0.219563826918602,0.2397442460060119,0.1146936863660812,0.0797201991081237,0.0896156281232833,0.1195268705487251,0.1608539223670959,0.1000939607620239,0.0713837891817092,0.1201174408197403,0.1228372827172279,0.073857381939888,0.066895917057991,0.1163034439086914,0.6738232970237732,0.1287383288145065,0.1007011607289314,0.2876701653003692,0.2274037301540374,0.2010945230722427,0.0581873729825019,0.2620598375797272,0.0915333777666091,0.2734478712081909,0.1147018894553184,0.4133282601833343,0.1783780008554458,0.1805334240198135,0.5382776260375977,0.1003281772136688,0.0996821224689483,0.0800259634852409,0.0969525650143623,0.1555604934692382,0.0759278237819671,0.1719300299882888,0.0692783892154693,0.1970225870609283,0.0970010235905647,0.2776670157909393,0.3435593843460083,0.0846828147768974,0.3903412818908691,0.2869190275669098,0.0764856711030006,0.2325443029403686,0.6117126941680908,0.125782623887062,0.0934268906712532,0.055891640484333,0.5298084616661072,0.1955616772174835,0.2857802808284759,0.0946694463491439,0.1919985711574554,0.1524018794298172,0.2961046695709228,0.1553943157196045,0.6840842962265015,0.1636389940977096,0.4046380519866943,0.1096607744693756,0.1078154668211937,0.129607081413269,0.3074877858161926,0.3183562457561493,0.1120597347617149,0.4595402181148529,0.0956476703286171,0.0772239342331886,0.079959824681282,0.1229294016957283,0.0943724289536476,0.1127383708953857,0.1952047944068908,False
